timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
88230168,0.0223486,0.00638537,-0.0696497,4000,0,-0.328058,-0.276357,-10.9626,4000,-1841,-0.22072,0.424,-0.01736,-5182,5524.08,31.94
88234168,0.0223486,0.00670464,-0.0822857,4000,0,-0.338541,-0.328156,-11.0009,4000,-5841,-0.22072,0.424,-0.01736,-9182,5524.08,31.94
88238150,0.0222411,0.00542959,-0.0989918,3982,0,-0.337113,-0.506565,-11.0199,3982,-9823,-0.22072,0.424,-0.01736,-2164,5526.87,31.94
88242149,0.0220302,0.00500176,-0.121646,3999,0,-0.320323,-0.155504,-10.9884,3999,-3822,-0.22096,0.42272,-0.01144,-6163,5526.87,31.94
88246168,0.0230959,0.00532087,-0.0977084,4019,0,-0.334323,0.477729,-11.0013,4019,-7841,-0.22096,0.42272,-0.01144,-10182,5526.87,31.94
88250168,0.0234129,0.00596226,-0.0585004,4000,0,-0.345513,0.323915,-10.9528,4000,-1841,-0.22112,0.42256,-0.0188,-14182,5526.87,31.94
88254168,0.0234129,0.00543034,-0.0307716,4000,0,-0.326191,0.159748,-10.9664,4000,-5841,-0.22112,0.42256,-0.0188,-18182,5526.87,31.94
88258195,0.0226606,0.00542451,-0.0140887,4027,0,-0.331751,0.0181126,-10.9524,4027,132,-0.22088,0.42112,-0.01296,-185,5527.16,31.94
88262168,0.0223486,0.00445506,-0.00612349,3973,0,-0.343493,-0.0565473,-10.9672,3973,-3841,-0.22088,0.42112,-0.01296,-4158,5527.16,31.94
88266168,0.0228786,0.00457945,-0.000741221,4000,0,-0.345698,-0.0891038,-10.9721,4000,-7841,-0.22088,0.42112,-0.01296,-8158,5527.16,31.94
88270191,0.0240418,0.00532108,0.00289003,4023,0,-0.353796,-0.0798692,-10.9676,4023,-1864,-0.22248,0.42272,-0.0176,-1205,5528.63,31.94
88274168,0.0235128,0.00628416,0.00512001,3977,0,-0.321694,-0.0867361,-10.9807,3977,-5841,-0.22248,0.42272,-0.0176,-5182,5528.63,31.94
88278194,0.0227842,0.00597163,0.00682095,4026,0,-0.333226,-0.106086,-10.9876,4026,133,-0.222,0.4224,-0.01704,-9208,5528.63,31.94
88282210,0.0234128,0.00669058,0.00820848,4016,0,-0.321786,-0.137042,-11.0079,4016,-3883,-0.222,0.4224,-0.01704,-2222,5526.58,31.94
88286180,0.0238499,0.00638531,0.00927345,3970,0,-0.347947,-0.136985,-11.0092,3970,-7853,-0.222,0.4224,-0.01704,-6192,5526.58,31.94
88290168,0.0234054,0.00595247,0.0100108,3988,0,-0.3649,-0.142218,-10.9803,3988,-1841,-0.222,0.42352,-0.01072,-10180,5526.58,31.94
88294168,0.0230985,0.00607098,0.0103209,4000,0,-0.351363,-0.123426,-10.9716,4000,-5841,-0.222,0.42352,-0.01072,-14180,5526.58,31.94
88298190,0.0234128,0.00617655,0.00968091,4022,0,-0.345372,-0.105306,-10.9366,4022,137,-0.22232,0.42264,-0.01632,-18202,5526.58,31.94
88302187,0.02362,0.00682224,0.00957798,3997,0,-0.341374,-0.111841,-10.9434,3997,-3860,-0.22232,0.42264,-0.01632,-199,5526.58,31.95
88306173,0.023846,0.00648678,0.00957797,3986,0,-0.332775,-0.133028,-10.982,3986,-7846,-0.22232,0.42264,-0.01632,-4185,5526.58,31.95
88310168,0.024477,0.00723709,0.00957798,3995,0,-0.349178,-0.124045,-10.9962,3995,-1841,-0.22176,0.42328,-0.01064,-8180,5526.58,31.95
88314168,0.0237264,0.00638531,0.00957798,4000,0,-0.362016,-0.139343,-11.0205,4000,-5841,-0.22176,0.42328,-0.01064,-1182,5526.14,31.95
88318169,0.0251197,0.00713141,0.0100049,4001,0,-0.36107,-0.133602,-10.9894,4001,158,-0.22288,0.42208,-0.01792,-5183,5526.14,31.95
88322184,0.0242594,0.0072404,0.00968334,4015,0,-0.364796,-0.147584,-11.0027,4015,-3857,-0.22288,0.42208,-0.01792,-9198,5526.14,31.95
88326946,0.023942,0.00771614,0.00975541,4762,0,-0.362712,-0.148383,-10.9893,4762,-8619,-0.22288,0.42208,-0.01792,-2957,5526.14,31.95
88330946,0.0227714,0.00638533,0.00990017,4000,0,-0.358691,-0.13603,-10.9654,4000,-2581,-0.2216,0.42328,-0.0112,-6957,5526.14,31.95
88334946,0.0243706,0.00638531,0.00883009,4000,0,-0.331836,-0.109176,-10.964,4000,-6581,-0.2216,0.42328,-0.0112,-10957,5526.14,31.95
88338956,0.0243726,0.00638532,0.00957798,4010,0,-0.32993,-0.108202,-10.9793,4010,-629,-0.22264,0.42192,-0.01704,-14967,5526.14,31.95
88342946,0.024053,0.00606819,0.00957797,3990,0,-0.330859,-0.125483,-10.988,3990,-4619,-0.22264,0.42192,-0.01704,-18957,5526.14,31.95
88346946,0.024477,0.00595963,0.00957798,4000,0,-0.355772,-0.124498,-11.0052,4000,-8619,-0.22264,0.42192,-0.01704,-960,5525.4,31.95
88350946,0.0247991,0.00669699,0.00988967,4000,0,-0.365467,-0.14401,-11.0118,4000,-2577,-0.22192,0.42328,-0.01104,-4960,5525.4,31.95
88354947,0.02469,0.00639104,0.0106422,4001,0,-0.348065,-0.133142,-11.0315,4001,-6578,-0.22192,0.42328,-0.01104,-8961,5525.4,31.95
88358973,0.0241555,0.00564266,0.0107486,4026,0,-0.359644,-0.13698,-11.0214,4026,-646,-0.22144,0.4228,-0.01528,-1987,5525.4,31.95
88363746,0.0234128,0.00611777,0.010997,4773,0,-0.363506,-0.135685,-11.0069,4773,-5419,-0.22144,0.4228,-0.01528,-6760,5525.4,31.95
88367746,0.0237245,0.00638532,0.0106422,4000,0,-0.360224,-0.137495,-11.0075,4000,-9419,-0.22144,0.4228,-0.01528,-10760,5525.4,31.95
88371746,0.0239532,0.00659284,0.0106422,4000,0,-0.341881,-0.119329,-11.0091,4000,-3418,-0.2212,0.42184,-0.01104,-2939,5525.26,31.95
88375746,0.0232029,0.00670152,0.0106422,4000,0,-0.344752,-0.136469,-10.9899,4000,-7418,-0.2212,0.42184,-0.01104,-6939,5525.26,31.95
